date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-01-01,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,
2020-01-10,,,,,,,,,,,,
2020-01-11,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,
2020-01-20,,,,,,,,,,,,
2020-01-21,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,
2020-01-31,,,,,,,,,,,,
2020-02-01,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,
2020-02-10,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,
2020-02-21,,,,,,,,,,,,
