date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,1,0
2020-02-05,1,0
2020-02-06,1,0
2020-02-07,1,0
2020-02-08,1,0
2020-02-09,1,0
2020-02-10,1,0
2020-02-11,1,0
2020-02-12,1,0
2020-02-13,1,0
2020-02-14,1,0
2020-02-15,1,0
2020-02-16,1,0
2020-02-17,1,0
2020-02-18,1,0
2020-02-19,1,0
2020-02-20,1,0
2020-02-21,1,0
2020-02-22,1,0
2020-02-23,1,0
2020-02-24,1,0
2020-02-25,1,0
2020-02-26,1,0
2020-02-27,1,0
2020-02-28,1,0
2020-02-29,1,0
2020-03-01,1,0
2020-03-02,19,0
2020-03-03,38,0
2020-03-04,72,0
2020-03-05,125,0
2020-03-06,206,0
2020-03-07,316,0
2020-03-08,343,0
2020-03-09,407,0
2020-03-10,501,1
2020-03-11,600,1
2020-03-12,868,4
2020-03-13,1118,5
2020-03-14,1456,8
2020-03-15,1635,13
2020-03-16,1849,18
2020-03-17,2236,30
2020-03-18,2658,40
2020-03-19,3192,63
2020-03-20,3905,97
2020-03-21,4567,134
2020-03-22,5036,174
2020-03-23,5522,221
2020-03-24,6850,299
2020-03-25,8045,377
2020-03-26,9244,484
2020-03-27,10607,587
2020-03-28,12125,715
2020-03-29,12969,857
2020-03-30,13652,1006
2020-03-31,15390,1176
2020-04-01,17071,1384
2020-04-02,18587,1617
2020-04-03,20065,1836
2020-04-04,21759,2072
2020-04-05,22681,2343
2020-04-06,23346,2591
