date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,0,0
2020-02-24,0,0
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,9,0
2020-03-09,13,0
2020-03-10,13,0
2020-03-11,17,0
2020-03-12,17,0
2020-03-13,26,0
2020-03-14,27,0
2020-03-15,27,0
2020-03-16,31,0
2020-03-17,45,0
2020-03-18,54,0
2020-03-19,87,1
2020-03-20,113,2
2020-03-21,113,2
2020-03-22,113,2
2020-03-23,117,2
2020-03-24,158,2
2020-03-25,177,2
2020-03-26,201,2
2020-03-27,201,2
2020-03-28,231,2
2020-03-29,263,2
2020-03-30,295,2
2020-03-31,314,2
2020-04-01,314,2
2020-04-02,347,2
2020-04-03,375,2
2020-04-04,396,2
2020-04-05,416,2
2020-04-06,435,2
2020-04-07,454,2
2020-04-08,467,2
2020-04-09,483,2
