date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-01-01,,,,,,,,
2020-01-02,,,,,,,,
2020-01-03,,,,,,,,
2020-01-04,,,,,,,,
2020-01-05,,,,,,,,
2020-01-06,,,,,,,,
2020-01-07,,,,,,,,
2020-01-08,,,,,,,,
2020-01-09,,,,,,,,
2020-01-10,,,,,,,,
2020-01-11,,,,,,,,
2020-01-12,,,,,,,,
2020-01-13,,,,,,,,
2020-01-14,,,,,,,,
2020-01-15,,,,,,,,
2020-01-16,,,,,,,,
2020-01-17,,,,,,,,
2020-01-18,,,,,,,,
2020-01-19,,,,,,,,
2020-01-20,,,,,,,,
2020-01-21,,,,,,,,
2020-01-22,,,,,,,,
2020-01-23,,,,,,,,
2020-01-24,,,,,,,,
2020-01-25,,,,,,,,
2020-01-26,,,,,,,,
2020-01-27,,,,,,,,
2020-01-28,,,,,,,,
2020-01-29,,,,,,,,
2020-01-30,,,,,,,,
2020-01-31,,,,,,,,
2020-02-01,,,,,,,,
2020-02-02,,,,,,,,
2020-02-03,,,,,,,,
2020-02-04,,,,,,,,
2020-02-05,,,,,,,,
2020-02-06,,,,,,,,
2020-02-07,,,,,,,,
2020-02-08,,,,,,,,
2020-02-09,,,,,,,,
2020-02-10,,,,,,,,
2020-02-11,,,,,,,,
2020-02-12,,,,,,,,
2020-02-13,,,,,,,,
2020-02-14,,,,,,,,
2020-02-15,,,,,,,,
2020-02-16,,,,,,,,
2020-02-17,,,,,,,,
2020-02-18,,,,,,,,
2020-02-19,,,,,,,,
2020-02-20,,,,,,,,
2020-02-21,,,,,,,,
2020-02-22,,,,,,,,
2020-02-23,,,,,,,,
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,1.0,,,,-1.0,,1,
2020-03-07,1.0,,,,1,,1,
2020-03-08,2.0,,,,1,,1,
2020-03-09,2.0,,,,1,,1,
2020-03-10,6.0,,,,0.3333333333333333,,1,
2020-03-11,10.0,,,,0.5,,1,
2020-03-12,12.0,,,,1,,1,
2020-03-13,12.0,,,,1,,1,
2020-03-14,15.0,0.0,,,1,1,1,1
2020-03-15,19.0,0.0,,,1,1,1,1
2020-03-16,24.0,1.0,,,1,0.0,1,1
2020-03-17,30.0,2.0,,,1,1,1,1
2020-03-18,39.0,2.0,,,1,1.0,1,1
2020-03-19,56.0,2.0,,,1,1,1,1
2020-03-20,79.0,2.0,,,1,1,1,1
2020-03-21,126.0,4.0,,,1,1,1,1
2020-03-22,201.0,6.0,,,1,-0.16666666666666666,1,1
2020-03-23,259.0,7.0,,,0.8262548262548263,0.2857142857142857,1,1
2020-03-24,365.0,12.0,,,0.7315068493150685,0.75,1,1
2020-03-25,477.0,14.0,,,0.6163522012578616,1.0,0.6792452830188679,1
2020-03-26,645.0,17.0,,,0.4744186046511628,0.5882352941176471,0.37209302325581395,1
2020-03-27,981.0,24.0,,,0.06320081549439348,0.7083333333333334,0.22426095820591233,1
