date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-01-01,,,,,,,,
2020-01-02,,,,,,,,
2020-01-03,,,,,,,,
2020-01-04,,,,,,,,
2020-01-05,,,,,,,,
2020-01-06,,,,,,,,
2020-01-07,,,,,,,,
2020-01-08,,,,,,,,
2020-01-09,,,,,,,,
2020-01-10,,,,,,,,
2020-01-11,,,,,,,,
2020-01-12,,,,,,,,
2020-01-13,,,,,,,,
2020-01-14,,,,,,,,
2020-01-15,,,,,,,,
2020-01-16,,,,,,,,
2020-01-17,,,,,,,,
2020-01-18,,,,,,,,
2020-01-19,,,,,,,,
2020-01-20,,,,,,,,
2020-01-21,,,,,,,,
2020-01-22,,,,,,,,
2020-01-23,,,,,,,,
2020-01-24,,,,,,,,
2020-01-25,,,,,,,,
2020-01-26,,,,,,,,
2020-01-27,,,,,,,,
2020-01-28,,,,,,,,
2020-01-29,,,,,,,,
2020-01-30,,,,,,,,
2020-01-31,,,,,,,,
2020-02-01,,,,,,,,
2020-02-02,,,,,,,,
2020-02-03,,,,,,,,
2020-02-04,,,,,,,,
2020-02-05,,,,,,,,
2020-02-06,,,,,,,,
2020-02-07,,,,,,,,
2020-02-08,,,,,,,,
2020-02-09,,,,,,,,
2020-02-10,,,,,,,,
2020-02-11,,,,,,,,
2020-02-12,,,,,,,,
2020-02-13,,,,,,,,
2020-02-14,,,,,,,,
2020-02-15,,,,,,,,
2020-02-16,,,,,,,,
2020-02-17,,,,,,,,
2020-02-18,,,,,,,,
2020-02-19,,,,,,,,
2020-02-20,,,,,,,,
2020-02-21,,,,,,,,
2020-02-22,,,,,,,,
2020-02-23,,,,,,,,
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,0.0,,,,1,,0,
2020-03-08,1.0,,,,1,,1,
2020-03-09,1.0,,,,1,,1,
2020-03-10,2.0,,,,1,,1,
2020-03-11,3.0,,,,1,,1,
2020-03-12,6.0,,,,1,,1,
2020-03-13,6.0,,,,1,,1,
2020-03-14,11.0,,,,-0.45454545454545453,,1,
2020-03-15,20.0,,,,1.0,,1,
2020-03-16,26.0,,,,1,,1,
2020-03-17,41.0,,,,1,,1,
2020-03-18,68.0,,,,1,,1,
2020-03-19,96.0,1.0,,,1,1.0,1,1
2020-03-20,194.0,3.0,,,0.9329896907216495,1,1,1
2020-03-21,194.0,4.0,,,1,1,1,1
2020-03-22,223.0,5.0,,,1,0.0,1,1
2020-03-23,415.0,10.0,,,0.9301204819277108,-0.3,1,1
2020-03-24,618.0,12.0,,,0.5728155339805825,1,1,1
2020-03-25,875.0,19.0,,,0.19657142857142856,0.47368421052631576,-0.2937142857142857,-0.3684210526315789
2020-03-26,1012.0,21.0,,,0.12845849802371542,1,1,1
2020-03-27,1291.0,27.0,,,0.6281951975213013,0.48148148148148145,0.36793183578621225,1
2020-03-28,1524.0,33.0,,,0.08464566929133858,0.8484848484848485,0.4849081364829396,1
2020-03-29,1993.0,34.0,,,-0.035122930255895635,0.6764705882352942,0.02809834420471651,1
2020-03-30,2571.0,36.0,,,0.25398677557370675,0.4166666666666667,0.29871645274212366,1
2020-03-31,3128.0,69.0,,,0.10166240409207161,0.5507246376811594,0.016304347826086956,0.5217391304347826
2020-04-01,3557.0,85.0,,,-0.12060725330334551,-0.18823529411764706,0.09474276075344391,1
2020-04-02,3824.0,112.0,,,0.45397489539748953,0.6785714285714286,0.22541841004184102,0.6785714285714286
2020-04-03,4914.0,131.0,,,-0.06837606837606838,0.37404580152671757,-0.033577533577533576,0.3511450381679389
2020-04-04,5276.0,165.0,,,0.11561789234268385,0.07272727272727272,-0.0686125852918878,-0.20606060606060606
2020-04-05,5675.0,189.0,,,0.022202643171806168,0.19047619047619047,0.06026431718061674,0.13756613756613756
2020-04-06,6906.0,206.0,,,0.01665218650448885,0.15048543689320387,0.1497248769186215,1
2020-04-07,7781.0,277.0,,,-0.0343143554813006,-0.007220216606498195,-0.042411001156663665,0.07581227436823104
2020-04-08,7781.0,277.0,,,0.098444929957589,0.7111913357400722,0.2710448528466778,0.4368231046931408
2020-04-09,9784.0,380.0,,,-0.08932951757972199,0.0,-0.1402289452166803,-0.021052631578947368
2020-04-10,10538.0,448.0,,,0.016226988043271967,-0.006696428571428571,0.006357942683621181,0.12723214285714285
2020-04-11,11510.0,494.0,,,-0.0844483058210252,-0.0931174089068826,-0.027019982623805387,0.10526315789473684
2020-04-12,12035.0,554.0,,,0.017947652679684255,-0.018050541516245487,0.013460739509763191,0.0036101083032490976
2020-04-13,13381.0,602.0,,,0.06867947089156266,0.3272425249169435,-0.10059038935804498,0.04318936877076412
2020-04-14,13989.0,671.0,,,-0.004503538494531417,0.03427719821162444,0.031095861033669313,0.03278688524590164
2020-04-15,14755.0,868.0,,,0.09101999322263639,-0.08755760368663594,-0.021077600813283633,-0.1359447004608295
2020-04-16,15884.0,971.0,,,-0.0313523042054898,-0.008238928939237899,-0.012339461092923696,-0.014418125643666324
2020-04-17,16809.0,1036.0,,,-0.006187161639597835,0.05791505791505792,0.008269379499077875,0.016409266409266408
2020-04-18,16809.0,1036.0,,,0.03932417157475162,0.0945945945945946,0,0
2020-04-19,17550.0,1086.0,,,-0.003076923076923077,0.011049723756906077,-0.012421652421652421,0.0432780847145488
2020-04-20,19815.0,1331.0,,,-0.11430734292202877,-0.1284748309541698,-0.11430734292202877,-0.13974455296769348
