date,cases,deaths
2020-01-01,0,0
2020-01-02,0,0
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,0,0
2020-02-24,0,0
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,2.0,
2020-03-05,2.0,
2020-03-06,3.0,
2020-03-07,5.0,
2020-03-08,5.0,
2020-03-09,5.0,
2020-03-10,6.0,
2020-03-11,9.0,
2020-03-12,9.0,
2020-03-13,9.0,0.0
2020-03-14,12.0,0.0
2020-03-15,12.0,0.0
2020-03-16,18.0,0.0
2020-03-17,20.0,0.0
2020-03-18,28.0,0.0
2020-03-19,44.0,0.0
2020-03-20,65.0,0.0
2020-03-21,104.0,1.0
2020-03-22,152.0,2.0
2020-03-23,265.0,2.0
2020-03-24,357.0,5.0
2020-03-25,450.0,6.0
2020-03-26,577.0,8.0
2020-03-27,736.0,13.0
2020-03-28,873.0,15.0
2020-03-29,919.0,17.0
2020-03-30,1157.0,20.0
2020-03-31,1289.0,24.0
2020-04-01,1413.0,29.0
2020-04-02,1598.0,32.0
2020-04-03,1769.0,41.0
2020-04-04,2019.0,52.0
2020-04-05,2269.0,64.0
2020-04-06,2456.0,65.0
2020-04-07,2575.0,73.0
2020-04-08,2726.0,80.0
2020-04-09,3018.0,89.0
2020-04-10,3112.0,97.0
2020-04-11,3393.0,108.0
2020-04-12,3539.0,115.0
2020-04-13,3702.0,122.0
2020-04-14,3806.0,131.0
2020-04-15,3962.0,142.0
