date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,,
2020-01-04,,
2020-01-05,,
2020-01-06,,
2020-01-07,,
2020-01-08,,
2020-01-09,,
2020-01-10,,
2020-01-11,,
2020-01-12,,
2020-01-13,,
2020-01-14,,
2020-01-15,,
2020-01-16,,
2020-01-17,,
2020-01-18,,
2020-01-19,,
2020-01-20,,
2020-01-21,,
2020-01-22,,
2020-01-23,,
2020-01-24,,
2020-01-25,,
2020-01-26,,
2020-01-27,,
2020-01-28,,
2020-01-29,,
2020-01-30,,
2020-01-31,,
2020-02-01,,
2020-02-02,,
2020-02-03,,
2020-02-04,,
2020-02-05,,
2020-02-06,,
2020-02-07,,
2020-02-08,,
2020-02-09,,
2020-02-10,,
2020-02-11,,
2020-02-12,,
2020-02-13,,
2020-02-14,,
2020-02-15,,
2020-02-16,,
2020-02-17,,
2020-02-18,,
2020-02-19,,
2020-02-20,,
2020-02-21,,
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,,
2020-02-27,,
2020-02-28,,
2020-02-29,,
2020-03-01,,
2020-03-02,,
2020-03-03,,
2020-03-04,,
2020-03-05,0.0,
2020-03-06,0.0,
2020-03-07,0.0,
2020-03-08,0.0,
2020-03-09,3.0,
2020-03-10,3.0,
2020-03-11,4.0,
2020-03-12,5.0,
2020-03-13,13.0,
2020-03-14,13.0,
2020-03-15,36.0,
2020-03-16,50.0,
2020-03-17,67.0,
2020-03-18,88.0,
2020-03-19,119.0,
2020-03-20,169.0,1.0
2020-03-21,247.0,3.0
2020-03-22,351.0,3.0
2020-03-23,442.0,6.0
2020-03-24,564.0,8.0
2020-03-25,704.0,10.0
2020-03-26,867.0,15.0
2020-03-27,1137.0,19.0
2020-03-28,1406.0,25.0
2020-03-29,1653.0,29.0
2020-03-30,1933.0,39.0
2020-03-31,2199.0,55.0
2020-04-01,2547.0,65.0
2020-04-02,2902.0,81.0
2020-04-03,3312.0,91.0
2020-04-04,3739.0,102.0
2020-04-05,4043.0,119.0
2020-04-06,4450.0,142.0
2020-04-07,4782.0,167.0
2020-04-08,5148.0,193.0
2020-04-09,5512.0,213.0
