date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,0,0
2020-02-24,0,0
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,5,0
2020-03-11,5,0
2020-03-12,5,0
2020-03-13,6,0
2020-03-14,12,0
2020-03-15,12,0
2020-03-16,14,0
2020-03-17,16,0
2020-03-18,17,0
2020-03-19,15,1
2020-03-20,16,1
2020-03-21,16,1
2020-03-22,16,1
2020-03-23,19,1
2020-03-24,21,1
2020-03-25,21,1
2020-03-26,26,1
2020-03-27,26,1
2020-03-28,26,1
2020-03-29,30,1
2020-03-30,32,1
2020-03-31,36,1
2020-04-01,36,1
2020-04-02,38,1
2020-04-03,44,3
2020-04-04,47,3
2020-04-05,53,3
2020-04-06,55,3
2020-04-07,58,3
2020-04-08,59,3
2020-04-09,63,3
