date,death,positive
2021-03-07,25.0,2714.0
2021-03-06,25.0,2714.0
2021-03-05,25.0,2714.0
2021-03-04,25.0,2704.0
2021-03-03,25.0,2695.0
2021-03-02,25.0,2646.0
2021-03-01,25.0,2646.0
2021-02-28,25.0,2646.0
2021-02-27,25.0,2646.0
2021-02-26,25.0,2636.0
2021-02-25,25.0,2623.0
2021-02-24,25.0,2613.0
2021-02-23,25.0,2589.0
2021-02-22,25.0,2579.0
2021-02-21,25.0,2575.0
2021-02-20,25.0,2575.0
2021-02-19,25.0,2565.0
2021-02-18,25.0,2558.0
2021-02-17,25.0,2545.0
2021-02-16,25.0,2542.0
2021-02-15,25.0,2542.0
2021-02-14,25.0,2524.0
2021-02-13,25.0,2524.0
2021-02-12,25.0,2524.0
2021-02-11,25.0,2505.0
2021-02-10,24.0,2485.0
2021-02-09,24.0,2473.0
2021-02-08,24.0,2466.0
2021-02-07,24.0,2466.0
2021-02-06,24.0,2449.0
2021-02-05,24.0,2449.0
2021-02-04,24.0,2430.0
2021-02-03,24.0,2430.0
2021-02-02,24.0,2426.0
2021-02-01,24.0,2421.0
2021-01-31,24.0,2398.0
2021-01-30,24.0,2398.0
2021-01-29,24.0,2398.0
2021-01-28,24.0,2384.0
2021-01-27,24.0,2373.0
2021-01-26,24.0,2350.0
2021-01-25,24.0,2341.0
2021-01-24,24.0,2341.0
2021-01-23,24.0,2335.0
2021-01-22,24.0,2321.0
2021-01-21,24.0,2305.0
2021-01-20,24.0,2283.0
2021-01-19,24.0,2260.0
2021-01-18,24.0,2260.0
2021-01-17,24.0,2260.0
2021-01-16,24.0,2166.0
2021-01-15,24.0,2166.0
2021-01-14,24.0,2166.0
2021-01-13,24.0,2166.0
2021-01-12,24.0,2166.0
2021-01-11,24.0,2143.0
2021-01-10,24.0,2143.0
2021-01-09,24.0,2143.0
2021-01-08,24.0,2143.0
2021-01-07,24.0,2106.0
2021-01-06,24.0,2083.0
2021-01-05,24.0,2055.0
2021-01-04,23.0,2042.0
2021-01-03,23.0,2041.0
2021-01-02,23.0,2036.0
2021-01-01,23.0,2036.0
2020-12-31,23.0,2031.0
2020-12-30,23.0,2010.0
2020-12-29,23.0,1979.0
2020-12-28,23.0,1979.0
2020-12-27,23.0,1979.0
2020-12-26,23.0,1979.0
2020-12-25,23.0,1979.0
2020-12-24,23.0,1967.0
2020-12-23,23.0,1950.0
2020-12-22,23.0,1934.0
2020-12-21,23.0,1921.0
2020-12-20,23.0,1921.0
2020-12-19,23.0,1910.0
2020-12-18,23.0,1900.0
2020-12-17,23.0,1878.0
2020-12-16,23.0,1828.0
2020-12-15,23.0,1828.0
2020-12-14,23.0,1807.0
2020-12-13,23.0,1791.0
2020-12-12,23.0,1791.0
2020-12-11,23.0,1733.0
2020-12-10,23.0,1733.0
2020-12-09,23.0,1698.0
2020-12-08,23.0,1680.0
2020-12-07,23.0,1649.0
2020-12-06,23.0,1633.0
2020-12-05,23.0,1633.0
2020-12-04,23.0,1613.0
2020-12-03,23.0,1589.0
2020-12-02,23.0,1563.0
2020-12-01,23.0,1550.0
2020-11-30,23.0,1544.0
2020-11-29,23.0,1544.0
2020-11-28,23.0,1538.0
2020-11-27,23.0,1521.0
2020-11-26,23.0,1521.0
2020-11-25,23.0,1521.0
2020-11-24,23.0,1507.0
2020-11-23,23.0,1504.0
2020-11-22,23.0,1504.0
2020-11-21,23.0,1491.0
2020-11-20,23.0,1482.0
2020-11-19,23.0,1469.0
2020-11-18,23.0,1463.0
2020-11-17,23.0,1450.0
2020-11-16,23.0,1434.0
2020-11-15,23.0,1434.0
2020-11-14,23.0,1434.0
2020-11-13,23.0,1410.0
2020-11-12,23.0,1410.0
2020-11-11,23.0,1410.0
2020-11-10,23.0,1410.0
2020-11-09,23.0,1405.0
2020-11-08,23.0,1405.0
2020-11-07,23.0,1390.0
2020-11-06,23.0,1390.0
2020-11-05,23.0,1388.0
2020-11-04,23.0,1388.0
2020-11-03,22.0,1385.0
2020-11-02,21.0,1378.0
2020-11-01,21.0,1376.0
2020-10-31,21.0,1376.0
2020-10-30,21.0,1362.0
2020-10-29,21.0,1353.0
2020-10-28,21.0,1353.0
2020-10-27,21.0,1351.0
2020-10-26,21.0,1348.0
2020-10-25,21.0,1346.0
2020-10-24,21.0,1346.0
2020-10-23,21.0,1346.0
2020-10-22,21.0,1343.0
2020-10-21,21.0,1337.0
2020-10-20,21.0,1335.0
2020-10-19,21.0,1335.0
2020-10-18,21.0,1335.0
2020-10-17,21.0,1329.0
2020-10-16,21.0,1329.0
2020-10-15,20.0,1327.0
2020-10-14,20.0,1328.0
2020-10-13,20.0,1325.0
2020-10-12,20.0,1325.0
2020-10-11,20.0,1325.0
2020-10-10,20.0,1324.0
2020-10-09,20.0,1324.0
2020-10-08,20.0,1322.0
2020-10-07,20.0,1321.0
2020-10-06,20.0,1322.0
2020-10-05,20.0,1322.0
2020-10-04,20.0,1327.0
2020-10-03,20.0,1326.0
2020-10-02,20.0,1326.0
2020-10-01,20.0,1323.0
2020-09-30,20.0,1318.0
2020-09-29,20.0,1318.0
2020-09-28,19.0,1317.0
2020-09-27,19.0,1317.0
2020-09-26,19.0,1296.0
2020-09-25,19.0,1296.0
2020-09-24,19.0,1290.0
2020-09-23,19.0,1278.0
2020-09-22,19.0,1276.0
2020-09-21,19.0,1269.0
2020-09-20,19.0,1269.0
2020-09-19,19.0,1242.0
2020-09-18,19.0,1242.0
2020-09-17,19.0,1238.0
2020-09-16,19.0,1232.0
2020-09-15,19.0,1225.0
