date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,0,0
2020-02-24,0,0
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,5,0
2020-03-03,5,0
2020-03-04,6,0
2020-03-05,9,0
2020-03-06,9,0
2020-03-07,11,0
2020-03-08,15,0
2020-03-09,19,0
2020-03-10,24,0
2020-03-11,25,0
2020-03-12,25,0
2020-03-13,25,0
2020-03-14,66,0
2020-03-15,66,0
2020-03-16,122,0
2020-03-17,175,0
2020-03-18,242,0
2020-03-19,242,0
2020-03-20,274,0
2020-03-21,344,0
2020-03-22,511,0
2020-03-23,562,0
2020-03-24,767,1
2020-03-25,900,2
2020-03-26,1012,3
2020-03-27,1104,3
2020-03-28,1203,4
2020-03-29,1299,8
2020-03-30,1453,8
2020-03-31,1563,10
2020-04-01,1720,16
2020-04-02,1885,21
2020-04-03,2039,25
2020-04-04,2179,29
2020-04-05,2370,29
2020-04-06,2463,34
2020-04-07,2752,38
