date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,,
2020-01-04,,
2020-01-05,,
2020-01-06,,
2020-01-07,,
2020-01-08,,
2020-01-09,,
2020-01-10,,
2020-01-11,,
2020-01-12,,
2020-01-13,,
2020-01-14,,
2020-01-15,,
2020-01-16,,
2020-01-17,,
2020-01-18,,
2020-01-19,,
2020-01-20,,
2020-01-21,,
2020-01-22,,
2020-01-23,,
2020-01-24,,
2020-01-25,,
2020-01-26,,
2020-01-27,,
2020-01-28,,
2020-01-29,,
2020-01-30,,
2020-01-31,,
2020-02-01,,
2020-02-02,,
2020-02-03,,
2020-02-04,,
2020-02-05,,
2020-02-06,,
2020-02-07,,
2020-02-08,,
2020-02-09,,
2020-02-10,,
2020-02-11,,
2020-02-12,,
2020-02-13,,
2020-02-14,,
2020-02-15,,
2020-02-16,,
2020-02-17,,
2020-02-18,,
2020-02-19,,
2020-02-20,,
2020-02-21,,
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,,
2020-02-27,,
2020-02-28,,
2020-02-29,,
2020-03-01,,
2020-03-02,,
2020-03-03,,
2020-03-04,1.0,
2020-03-05,1.0,
2020-03-06,2.0,
2020-03-07,2.0,
2020-03-08,2.0,
2020-03-09,2.0,
2020-03-10,7.0,
2020-03-11,7.0,
2020-03-12,12.0,
2020-03-13,15.0,
2020-03-14,23.0,
2020-03-15,32.0,
2020-03-16,33.0,0.0
2020-03-17,40.0,0.0
2020-03-18,63.0,0.0
2020-03-19,97.0,0.0
2020-03-20,137.0,0.0
2020-03-21,184.0,0.0
2020-03-22,255.0,0.0
2020-03-23,297.0,0.0
2020-03-24,398.0,0.0
2020-03-25,504.0,1.0
2020-03-26,636.0,2.0
2020-03-27,763.0,3.0
2020-03-28,935.0,4.0
2020-03-29,1040.0,4.0
2020-03-30,1307.0,6.0
2020-03-31,1498.0,8.0
2020-04-01,1584.0,10.0
2020-04-02,1857.0,16.0
2020-04-03,2093.0,19.0
2020-04-04,2402.0,24.0
2020-04-05,2585.0,31.0
2020-04-06,2870.0,33.0
2020-04-07,3221.0,46.0
2020-04-08,3426.0,53.0
