date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,,
2020-01-04,,
2020-01-05,,
2020-01-06,,
2020-01-07,,
2020-01-08,,
2020-01-09,,
2020-01-10,,
2020-01-11,,
2020-01-12,,
2020-01-13,,
2020-01-14,,
2020-01-15,,
2020-01-16,,
2020-01-17,,
2020-01-18,,
2020-01-19,,
2020-01-20,,
2020-01-21,,
2020-01-22,,
2020-01-23,,
2020-01-24,,
2020-01-25,,
2020-01-26,,
2020-01-27,,
2020-01-28,,
2020-01-29,,
2020-01-30,,
2020-01-31,,
2020-02-01,,
2020-02-02,,
2020-02-03,,
2020-02-04,,
2020-02-05,,
2020-02-06,,
2020-02-07,,
2020-02-08,,
2020-02-09,,
2020-02-10,,
2020-02-11,,
2020-02-12,,
2020-02-13,,
2020-02-14,,
2020-02-15,,
2020-02-16,,
2020-02-17,,
2020-02-18,,
2020-02-19,,
2020-02-20,,
2020-02-21,,
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,,
2020-02-27,,
2020-02-28,,
2020-02-29,,
2020-03-01,,
2020-03-02,,
2020-03-03,,
2020-03-04,,
2020-03-05,,
2020-03-06,,
2020-03-07,0.0,
2020-03-08,1.0,
2020-03-09,1.0,
2020-03-10,1.0,
2020-03-11,1.0,
2020-03-12,1.0,
2020-03-13,2.0,
2020-03-14,4.0,0.0
2020-03-15,5.0,0.0
2020-03-16,6.0,0.0
2020-03-17,8.0,0.0
2020-03-18,13.0,0.0
2020-03-19,24.0,1.0
2020-03-20,47.0,1.0
2020-03-21,73.0,3.0
2020-03-22,90.0,3.0
2020-03-23,183.0,3.0
2020-03-24,183.0,3.0
2020-03-25,356.0,8.0
2020-03-26,502.0,8.0
2020-03-27,669.0,8.0
2020-03-28,838.0,10.0
2020-03-29,838.0,10.0
2020-03-30,1031.0,13.0
2020-03-31,1327.0,14.0
2020-04-01,1581.0,18.0
2020-04-02,1834.0,19.0
2020-04-03,2113.0,19.0
2020-04-04,2291.0,24.0
2020-04-05,2367.0,34.0
2020-04-06,2722.0,39.0
2020-04-07,3037.0,53.0
2020-04-08,3327.0,58.0
2020-04-09,3539.0,77.0
