date,cases,deaths
2020-01-01,,
2020-01-02,,
2020-01-03,0,0
2020-01-04,0,0
2020-01-05,0,0
2020-01-06,0,0
2020-01-07,0,0
2020-01-08,0,0
2020-01-09,0,0
2020-01-10,0,0
2020-01-11,0,0
2020-01-12,0,0
2020-01-13,0,0
2020-01-14,0,0
2020-01-15,0,0
2020-01-16,0,0
2020-01-17,0,0
2020-01-18,0,0
2020-01-19,0,0
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,0,0
2020-02-24,6,0
2020-02-25,8,0
2020-02-26,8,0
2020-02-27,9,0
2020-02-28,9,0
2020-02-29,9,0
2020-03-01,9,0
2020-03-02,9,0
2020-03-03,16,0
2020-03-04,19,0
2020-03-05,20,0
2020-03-06,20,0
2020-03-07,20,0
2020-03-08,20,0
2020-03-09,20,0
2020-03-10,22,0
2020-03-11,22,0
2020-03-12,22,0
2020-03-13,22,0
2020-03-14,23,0
2020-03-15,26,0
2020-03-16,26,0
2020-03-17,28,0
2020-03-18,37,0
2020-03-19,43,0
2020-03-20,48,0
2020-03-21,52,0
2020-03-22,55,0
2020-03-23,66,0
2020-03-24,84,0
2020-03-25,99,0
2020-03-26,109,0
2020-03-27,131,0
2020-03-28,152,0
2020-03-29,167,0
2020-03-30,179,0
2020-03-31,192,0
2020-04-01,210,1
2020-04-02,231,1
2020-04-03,252,1
2020-04-04,277,1
2020-04-05,298,2
2020-04-06,331,2
2020-04-07,371,2
2020-04-08,419,2
2020-04-09,457,2
